density,temperature,type,x,y
1.0,2200,rdf,7.08,0.8580633139189743
1.0,2200,rdf,7.16,0.9008574924645009
1.0,2200,rdf,7.24,0.8659337521000113
1.0,2200,rdf,7.32,0.9839791326422778
1.0,2200,rdf,7.4,0.7275437676923123
1.0,2200,rdf,7.48,0.8998230578747429
1.0,2200,rdf,7.5600000000000005,0.8357957059663523
1.0,2200,rdf,7.640000000000001,0.8896953947593663
1.0,2200,rdf,7.72,0.871351816444536
1.0,2200,rdf,7.8,0.8666013490857387
1.0,2200,rdf,7.88,0.8363265089501152
1.0,2200,rdf,7.96,0.8665242370839356
1.0,2200,adf,0.9,0.0
1.0,2200,adf,2.6999999999999997,0.0
1.0,2200,adf,4.5,0.0
1.0,2200,adf,6.3,0.0
1.0,2200,adf,8.1,0.0
1.0,2200,adf,9.9,0.0
1.0,2200,adf,11.7,0.0
1.0,2200,adf,13.499999999999998,0.0
1.0,2200,adf,15.299999999999999,0.0
1.0,2200,adf,17.099999999999998,0.0
1.0,2200,adf,18.9,0.0
1.0,2200,adf,20.699999999999996,0.0
1.0,2200,adf,22.499999999999996,0.0
1.0,2200,adf,24.299999999999997,0.0
1.0,2200,adf,26.099999999999994,0.0
1.0,2200,adf,27.899999999999995,0.0
1.0,2200,adf,29.699999999999996,0.0
1.0,2200,adf,31.499999999999996,0.0
1.0,2200,adf,33.3,0.0
1.0,2200,adf,35.099999999999994,0.0
1.0,2200,adf,36.9,0.0
1.0,2200,adf,38.699999999999996,0.0
1.0,2200,adf,40.49999999999999,0.0
1.0,2200,adf,42.3,0.0
1.0,2200,adf,44.099999999999994,0.0
1.0,2200,adf,45.89999999999999,0.0
1.0,2200,adf,47.699999999999996,0.0
1.0,2200,adf,49.49999999999999,0.0
1.0,2200,adf,51.29999999999999,0.0
1.0,2200,adf,53.099999999999994,0.0017452006980802793
1.0,2200,adf,54.89999999999999,0.0017452006980802793
1.0,2200,adf,56.699999999999996,0.0017452006980802793
1.0,2200,adf,58.49999999999999,0.0
1.0,2200,adf,60.29999999999999,0.0017452006980802793
1.0,2200,adf,62.099999999999994,0.0
1.0,2200,adf,63.89999999999999,0.0
1.0,2200,adf,65.7,0.0017452006980802793
1.0,2200,adf,67.5,0.0
1.0,2200,adf,69.3,0.0
1.0,2200,adf,71.1,0.0017452006980802793
1.0,2200,adf,72.9,0.0
1.0,2200,adf,74.7,0.0
