density,temperature,type,x,y,source
2.9,3200,coordination,2.0,0.0,Gen_Subset
2.9,3200,coordination,3.0,0.42,Gen_Subset
2.9,3200,coordination,4.0,0.56,Gen_Subset
2.9,3200,coordination,5.0,0.02,Gen_Subset
2.9,3300,rings,4.0,0.006472491909385114,Gen_Subset
2.9,3300,rings,5.0,0.10032362459546926,Gen_Subset
2.9,3300,rings,6.0,0.284789644012945,Gen_Subset
2.9,3300,rings,7.0,0.20711974110032363,Gen_Subset
2.9,3300,rings,8.0,0.05825242718446602,Gen_Subset
2.9,3300,rings,9.0,0.11003236245954692,Gen_Subset
2.9,3300,rings,10.0,0.23300970873786409,Gen_Subset
2.9,3300,coordination,0.0,0.0,Gen_Subset
2.9,3300,coordination,1.0,0.0,Gen_Subset
2.9,3300,coordination,2.0,0.0,Gen_Subset
2.9,3300,coordination,3.0,0.27,Gen_Subset
2.9,3300,coordination,4.0,0.67,Gen_Subset
2.9,3300,coordination,5.0,0.06,Gen_Subset
2.9,3400,rings,4.0,0.003703703703703704,Gen_Subset
2.9,3400,rings,5.0,0.08888888888888889,Gen_Subset
2.9,3400,rings,6.0,0.27037037037037037,Gen_Subset
2.9,3400,rings,7.0,0.22962962962962963,Gen_Subset
2.9,3400,rings,8.0,0.08518518518518518,Gen_Subset
2.9,3400,rings,9.0,0.13703703703703704,Gen_Subset
2.9,3400,rings,10.0,0.18518518518518517,Gen_Subset
2.9,3400,coordination,0.0,0.0,Gen_Subset
2.9,3400,coordination,1.0,0.0,Gen_Subset
2.9,3400,coordination,2.0,0.0,Gen_Subset
2.9,3400,coordination,3.0,0.345,Gen_Subset
2.9,3400,coordination,4.0,0.59,Gen_Subset
2.9,3400,coordination,5.0,0.065,Gen_Subset
2.9,3500,rings,4.0,0.01893939393939394,Gen_Subset
2.9,3500,rings,5.0,0.07954545454545454,Gen_Subset
2.9,3500,rings,6.0,0.3068181818181818,Gen_Subset
2.9,3500,rings,7.0,0.14772727272727273,Gen_Subset
2.9,3500,rings,8.0,0.09848484848484848,Gen_Subset
2.9,3500,rings,9.0,0.09090909090909091,Gen_Subset
2.9,3500,rings,10.0,0.25757575757575757,Gen_Subset
2.9,3500,coordination,0.0,0.0,Gen_Subset
2.9,3500,coordination,1.0,0.0,Gen_Subset
2.9,3500,coordination,2.0,0.0,Gen_Subset
2.9,3500,coordination,3.0,0.345,Gen_Subset
2.9,3500,coordination,4.0,0.585,Gen_Subset
2.9,3500,coordination,5.0,0.065,Gen_Subset
2.9,3500,coordination,6.0,0.005,Gen_Subset
2.9,3600,rings,4.0,0.003278688524590164,Gen_Subset
2.9,3600,rings,5.0,0.09836065573770492,Gen_Subset
2.9,3600,rings,6.0,0.28852459016393445,Gen_Subset
2.9,3600,rings,7.0,0.15081967213114755,Gen_Subset
2.9,3600,rings,8.0,0.05901639344262295,Gen_Subset
2.9,3600,rings,9.0,0.09508196721311475,Gen_Subset
2.9,3600,rings,10.0,0.30491803278688523,Gen_Subset
2.9,3600,coordination,0.0,0.0,Gen_Subset
2.9,3600,coordination,1.0,0.0,Gen_Subset
2.9,3600,coordination,2.0,0.0,Gen_Subset
2.9,3600,coordination,3.0,0.27,Gen_Subset
2.9,3600,coordination,4.0,0.69,Gen_Subset
2.9,3600,coordination,5.0,0.04,Gen_Subset
2.9,3700,rings,4.0,0.0034482758620689655,Gen_Subset
2.9,3700,rings,5.0,0.1310344827586207,Gen_Subset
2.9,3700,rings,6.0,0.24482758620689654,Gen_Subset
2.9,3700,rings,7.0,0.15517241379310345,Gen_Subset
2.9,3700,rings,8.0,0.0896551724137931,Gen_Subset
2.9,3700,rings,9.0,0.08620689655172414,Gen_Subset
2.9,3700,rings,10.0,0.2896551724137931,Gen_Subset
2.9,3700,coordination,0.0,0.0,Gen_Subset
2.9,3700,coordination,1.0,0.0,Gen_Subset
2.9,3700,coordination,2.0,0.0,Gen_Subset
2.9,3700,coordination,3.0,0.305,Gen_Subset
2.9,3700,coordination,4.0,0.66,Gen_Subset
2.9,3700,coordination,5.0,0.035,Gen_Subset
2.9,3800,rings,4.0,0.0034602076124567475,Gen_Subset
2.9,3800,rings,5.0,0.11418685121107267,Gen_Subset
2.9,3800,rings,6.0,0.2837370242214533,Gen_Subset
2.9,3800,rings,7.0,0.20761245674740483,Gen_Subset
2.9,3800,rings,8.0,0.04498269896193772,Gen_Subset
2.9,3800,rings,9.0,0.058823529411764705,Gen_Subset
2.9,3800,rings,10.0,0.28719723183391005,Gen_Subset
2.9,3800,coordination,0.0,0.0,Gen_Subset
2.9,3800,coordination,1.0,0.0,Gen_Subset
2.9,3800,coordination,2.0,0.005,Gen_Subset
2.9,3800,coordination,3.0,0.415,Gen_Subset
2.9,3800,coordination,4.0,0.535,Gen_Subset
2.9,3800,coordination,5.0,0.045,Gen_Subset
2.9,3900,rings,4.0,0.003703703703703704,Gen_Subset
2.9,3900,rings,5.0,0.08888888888888889,Gen_Subset
2.9,3900,rings,6.0,0.34814814814814815,Gen_Subset
2.9,3900,rings,7.0,0.23333333333333334,Gen_Subset
2.9,3900,rings,8.0,0.044444444444444446,Gen_Subset
2.9,3900,rings,9.0,0.025925925925925925,Gen_Subset
2.9,3900,rings,10.0,0.25555555555555554,Gen_Subset
2.9,3900,coordination,0.0,0.0,Gen_Subset
2.9,3900,coordination,1.0,0.0,Gen_Subset
2.9,3900,coordination,2.0,0.0,Gen_Subset
2.9,3900,coordination,3.0,0.405,Gen_Subset
2.9,3900,coordination,4.0,0.56,Gen_Subset
2.9,3900,coordination,5.0,0.035,Gen_Subset
2.9,4000,rings,4.0,0.0032679738562091504,Gen_Subset
2.9,4000,rings,5.0,0.09803921568627451,Gen_Subset
2.9,4000,rings,6.0,0.2647058823529412,Gen_Subset
2.9,4000,rings,7.0,0.21895424836601307,Gen_Subset
2.9,4000,rings,8.0,0.08496732026143791,Gen_Subset
2.9,4000,rings,9.0,0.058823529411764705,Gen_Subset
2.9,4000,rings,10.0,0.27124183006535946,Gen_Subset
2.9,4000,coordination,0.0,0.0,Gen_Subset
2.9,4000,coordination,1.0,0.0,Gen_Subset
2.9,4000,coordination,2.0,0.0,Gen_Subset
2.9,4000,coordination,3.0,0.35,Gen_Subset
2.9,4000,coordination,4.0,0.63,Gen_Subset
2.9,4000,coordination,5.0,0.02,Gen_Subset
3.0,2000,rings,4.0,0.003205128205128205,Gen_Subset
3.0,2000,rings,5.0,0.08653846153846154,Gen_Subset
3.0,2000,rings,6.0,0.2467948717948718,Gen_Subset
3.0,2000,rings,7.0,0.1762820512820513,Gen_Subset
3.0,2000,rings,8.0,0.10897435897435898,Gen_Subset
3.0,2000,rings,9.0,0.125,Gen_Subset
3.0,2000,rings,10.0,0.2532051282051282,Gen_Subset
3.0,2000,coordination,0.0,0.0,Gen_Subset
3.0,2000,coordination,1.0,0.0,Gen_Subset
3.0,2000,coordination,2.0,0.0,Gen_Subset
3.0,2000,coordination,3.0,0.235,Gen_Subset
3.0,2000,coordination,4.0,0.73,Gen_Subset
3.0,2000,coordination,5.0,0.035,Gen_Subset
3.0,2100,rings,4.0,0.003424657534246575,Gen_Subset
3.0,2100,rings,5.0,0.08904109589041095,Gen_Subset
3.0,2100,rings,6.0,0.2054794520547945,Gen_Subset
3.0,2100,rings,7.0,0.20205479452054795,Gen_Subset
3.0,2100,rings,8.0,0.1232876712328767,Gen_Subset
3.0,2100,rings,9.0,0.1541095890410959,Gen_Subset
3.0,2100,rings,10.0,0.2226027397260274,Gen_Subset
3.0,2100,coordination,0.0,0.0,Gen_Subset
3.0,2100,coordination,1.0,0.0,Gen_Subset
3.0,2100,coordination,2.0,0.0,Gen_Subset
3.0,2100,coordination,3.0,0.25,Gen_Subset
3.0,2100,coordination,4.0,0.71,Gen_Subset
3.0,2100,coordination,5.0,0.04,Gen_Subset
3.0,2200,rings,4.0,0.003937007874015748,Gen_Subset
3.0,2200,rings,5.0,0.1141732283464567,Gen_Subset
3.0,2200,rings,6.0,0.2204724409448819,Gen_Subset
3.0,2200,rings,7.0,0.14960629921259844,Gen_Subset
3.0,2200,rings,8.0,0.13385826771653545,Gen_Subset
3.0,2200,rings,9.0,0.0984251968503937,Gen_Subset
3.0,2200,rings,10.0,0.2795275590551181,Gen_Subset
3.0,2200,coordination,0.0,0.0,Gen_Subset
3.0,2200,coordination,1.0,0.0,Gen_Subset
3.0,2200,coordination,2.0,0.0,Gen_Subset
3.0,2200,coordination,3.0,0.305,Gen_Subset
3.0,2200,coordination,4.0,0.68,Gen_Subset
3.0,2200,coordination,5.0,0.015,Gen_Subset
3.0,2300,rings,4.0,0.0034129692832764505,Gen_Subset
3.0,2300,rings,5.0,0.09897610921501707,Gen_Subset
3.0,2300,rings,6.0,0.20477815699658702,Gen_Subset
3.0,2300,rings,7.0,0.15017064846416384,Gen_Subset
3.0,2300,rings,8.0,0.13651877133105803,Gen_Subset
3.0,2300,rings,9.0,0.14675767918088736,Gen_Subset
3.0,2300,rings,10.0,0.2593856655290102,Gen_Subset
3.0,2300,coordination,0.0,0.0,Gen_Subset
3.0,2300,coordination,1.0,0.0,Gen_Subset
3.0,2300,coordination,2.0,0.0,Gen_Subset
3.0,2300,coordination,3.0,0.255,Gen_Subset
3.0,2300,coordination,4.0,0.69,Gen_Subset
3.0,2300,coordination,5.0,0.055,Gen_Subset
3.0,2400,rings,4.0,0.0034965034965034965,Gen_Subset
3.0,2400,rings,5.0,0.0944055944055944,Gen_Subset
3.0,2400,rings,6.0,0.24475524475524477,Gen_Subset
3.0,2400,rings,7.0,0.2097902097902098,Gen_Subset
3.0,2400,rings,8.0,0.09090909090909091,Gen_Subset
3.0,2400,rings,9.0,0.08391608391608392,Gen_Subset
3.0,2400,rings,10.0,0.2727272727272727,Gen_Subset
3.0,2400,coordination,0.0,0.0,Gen_Subset
3.0,2400,coordination,1.0,0.0,Gen_Subset
3.0,2400,coordination,2.0,0.0,Gen_Subset
3.0,2400,coordination,3.0,0.32,Gen_Subset
3.0,2400,coordination,4.0,0.61,Gen_Subset
3.0,2400,coordination,5.0,0.07,Gen_Subset
3.0,2500,rings,4.0,0.0030120481927710845,Gen_Subset
3.0,2500,rings,5.0,0.09036144578313253,Gen_Subset
3.0,2500,rings,6.0,0.24397590361445784,Gen_Subset
3.0,2500,rings,7.0,0.1716867469879518,Gen_Subset
3.0,2500,rings,8.0,0.10542168674698796,Gen_Subset
3.0,2500,rings,9.0,0.12048192771084337,Gen_Subset
3.0,2500,rings,10.0,0.26506024096385544,Gen_Subset
3.0,2500,coordination,0.0,0.0,Gen_Subset
3.0,2500,coordination,1.0,0.0,Gen_Subset
3.0,2500,coordination,2.0,0.0,Gen_Subset
3.0,2500,coordination,3.0,0.23,Gen_Subset
3.0,2500,coordination,4.0,0.69,Gen_Subset
3.0,2500,coordination,5.0,0.08,Gen_Subset
3.0,2600,rings,4.0,0.010309278350515464,Gen_Subset
3.0,2600,rings,5.0,0.0859106529209622,Gen_Subset
3.0,2600,rings,6.0,0.21993127147766323,Gen_Subset
3.0,2600,rings,7.0,0.19931271477663232,Gen_Subset
3.0,2600,rings,8.0,0.10652920962199312,Gen_Subset
3.0,2600,rings,9.0,0.12371134020618557,Gen_Subset
3.0,2600,rings,10.0,0.2542955326460481,Gen_Subset
3.0,2600,coordination,0.0,0.0,Gen_Subset
3.0,2600,coordination,1.0,0.0,Gen_Subset
3.0,2600,coordination,2.0,0.0,Gen_Subset
3.0,2600,coordination,3.0,0.27,Gen_Subset
3.0,2600,coordination,4.0,0.64,Gen_Subset
3.0,2600,coordination,5.0,0.09,Gen_Subset
3.0,2700,rings,4.0,0.007547169811320755,Gen_Subset
3.0,2700,rings,5.0,0.1018867924528302,Gen_Subset
3.0,2700,rings,6.0,0.24528301886792453,Gen_Subset
3.0,2700,rings,7.0,0.14339622641509434,Gen_Subset
3.0,2700,rings,8.0,0.09056603773584905,Gen_Subset
3.0,2700,rings,9.0,0.13584905660377358,Gen_Subset
3.0,2700,rings,10.0,0.27547169811320754,Gen_Subset
3.0,2700,coordination,0.0,0.0,Gen_Subset
3.0,2700,coordination,1.0,0.0,Gen_Subset
3.0,2700,coordination,2.0,0.005,Gen_Subset
3.0,2700,coordination,3.0,0.3,Gen_Subset
3.0,2700,coordination,4.0,0.635,Gen_Subset
3.0,2700,coordination,5.0,0.06,Gen_Subset
3.0,2800,rings,4.0,0.0,Gen_Subset
3.0,2800,rings,5.0,0.09293680297397769,Gen_Subset
3.0,2800,rings,6.0,0.23048327137546468,Gen_Subset
3.0,2800,rings,7.0,0.16356877323420074,Gen_Subset
3.0,2800,rings,8.0,0.1412639405204461,Gen_Subset
3.0,2800,rings,9.0,0.11152416356877323,Gen_Subset
3.0,2800,rings,10.0,0.26022304832713755,Gen_Subset
3.0,2800,coordination,0.0,0.0,Gen_Subset
3.0,2800,coordination,1.0,0.0,Gen_Subset
3.0,2800,coordination,2.0,0.0,Gen_Subset
3.0,2800,coordination,3.0,0.305,Gen_Subset
3.0,2800,coordination,4.0,0.65,Gen_Subset
3.0,2800,coordination,5.0,0.045,Gen_Subset
3.0,2900,rings,4.0,0.0033222591362126247,Gen_Subset
3.0,2900,rings,5.0,0.10631229235880399,Gen_Subset
3.0,2900,rings,6.0,0.2425249169435216,Gen_Subset
3.0,2900,rings,7.0,0.15946843853820597,Gen_Subset
3.0,2900,rings,8.0,0.08637873754152824,Gen_Subset
3.0,2900,rings,9.0,0.09634551495016612,Gen_Subset
3.0,2900,rings,10.0,0.30564784053156147,Gen_Subset
3.0,2900,coordination,0.0,0.0,Gen_Subset
3.0,2900,coordination,1.0,0.0,Gen_Subset
3.0,2900,coordination,2.0,0.0,Gen_Subset
3.0,2900,coordination,3.0,0.335,Gen_Subset
3.0,2900,coordination,4.0,0.6,Gen_Subset
3.0,2900,coordination,5.0,0.065,Gen_Subset
3.0,3000,rings,4.0,0.006493506493506494,Gen_Subset
3.0,3000,rings,5.0,0.05194805194805195,Gen_Subset
3.0,3000,rings,6.0,0.25,Gen_Subset
3.0,3000,rings,7.0,0.22727272727272727,Gen_Subset
3.0,3000,rings,8.0,0.09740259740259741,Gen_Subset
3.0,3000,rings,9.0,0.1038961038961039,Gen_Subset
3.0,3000,rings,10.0,0.262987012987013,Gen_Subset
3.0,3000,coordination,0.0,0.0,Gen_Subset
3.0,3000,coordination,1.0,0.0,Gen_Subset
3.0,3000,coordination,2.0,0.0,Gen_Subset
3.0,3000,coordination,3.0,0.265,Gen_Subset
3.0,3000,coordination,4.0,0.69,Gen_Subset
3.0,3000,coordination,5.0,0.045,Gen_Subset
3.0,3100,rings,4.0,0.0057306590257879654,Gen_Subset
3.0,3100,rings,5.0,0.10888252148997135,Gen_Subset
3.0,3100,rings,6.0,0.25501432664756446,Gen_Subset
3.0,3100,rings,7.0,0.16332378223495703,Gen_Subset
3.0,3100,rings,8.0,0.09742120343839542,Gen_Subset
3.0,3100,rings,9.0,0.09742120343839542,Gen_Subset
3.0,3100,rings,10.0,0.2722063037249284,Gen_Subset
3.0,3100,coordination,0.0,0.0,Gen_Subset
3.0,3100,coordination,1.0,0.0,Gen_Subset
3.0,3100,coordination,2.0,0.005,Gen_Subset
3.0,3100,coordination,3.0,0.235,Gen_Subset
3.0,3100,coordination,4.0,0.715,Gen_Subset
3.0,3100,coordination,5.0,0.045,Gen_Subset
3.0,3200,rings,4.0,0.0,Gen_Subset
3.0,3200,rings,5.0,0.09473684210526316,Gen_Subset
3.0,3200,rings,6.0,0.2596491228070175,Gen_Subset
3.0,3200,rings,7.0,0.19649122807017544,Gen_Subset
3.0,3200,rings,8.0,0.11228070175438597,Gen_Subset
3.0,3200,rings,9.0,0.08070175438596491,Gen_Subset
3.0,3200,rings,10.0,0.256140350877193,Gen_Subset
3.0,3200,coordination,0.0,0.0,Gen_Subset
3.0,3200,coordination,1.0,0.0,Gen_Subset
3.0,3200,coordination,2.0,0.0,Gen_Subset
3.0,3200,coordination,3.0,0.27,Gen_Subset
3.0,3200,coordination,4.0,0.68,Gen_Subset
3.0,3200,coordination,5.0,0.05,Gen_Subset
3.0,3300,rings,4.0,0.009009009009009009,Gen_Subset
3.0,3300,rings,5.0,0.1111111111111111,Gen_Subset
3.0,3300,rings,6.0,0.25225225225225223,Gen_Subset
3.0,3300,rings,7.0,0.1981981981981982,Gen_Subset
3.0,3300,rings,8.0,0.07807807807807808,Gen_Subset
3.0,3300,rings,9.0,0.10810810810810811,Gen_Subset
3.0,3300,rings,10.0,0.24324324324324326,Gen_Subset
3.0,3300,coordination,0.0,0.0,Gen_Subset
3.0,3300,coordination,1.0,0.0,Gen_Subset
3.0,3300,coordination,2.0,0.005,Gen_Subset
3.0,3300,coordination,3.0,0.18,Gen_Subset
3.0,3300,coordination,4.0,0.765,Gen_Subset
3.0,3300,coordination,5.0,0.05,Gen_Subset
3.0,3400,rings,4.0,0.008771929824561403,Gen_Subset
3.0,3400,rings,5.0,0.09941520467836257,Gen_Subset
3.0,3400,rings,6.0,0.25146198830409355,Gen_Subset
3.0,3400,rings,7.0,0.16666666666666666,Gen_Subset
3.0,3400,rings,8.0,0.09941520467836257,Gen_Subset
3.0,3400,rings,9.0,0.11403508771929824,Gen_Subset
3.0,3400,rings,10.0,0.260233918128655,Gen_Subset
3.0,3400,coordination,0.0,0.0,Gen_Subset
3.0,3400,coordination,1.0,0.0,Gen_Subset
3.0,3400,coordination,2.0,0.0,Gen_Subset
3.0,3400,coordination,3.0,0.235,Gen_Subset
3.0,3400,coordination,4.0,0.7,Gen_Subset
3.0,3400,coordination,5.0,0.065,Gen_Subset
3.0,3500,rings,4.0,0.0032679738562091504,Gen_Subset
3.0,3500,rings,5.0,0.10784313725490197,Gen_Subset
3.0,3500,rings,6.0,0.2581699346405229,Gen_Subset
3.0,3500,rings,7.0,0.17647058823529413,Gen_Subset
3.0,3500,rings,8.0,0.09477124183006536,Gen_Subset
3.0,3500,rings,9.0,0.1111111111111111,Gen_Subset
3.0,3500,rings,10.0,0.24836601307189543,Gen_Subset
3.0,3500,coordination,0.0,0.0,Gen_Subset
3.0,3500,coordination,1.0,0.0,Gen_Subset
3.0,3500,coordination,2.0,0.0,Gen_Subset
3.0,3500,coordination,3.0,0.24,Gen_Subset
3.0,3500,coordination,4.0,0.67,Gen_Subset
3.0,3500,coordination,5.0,0.09,Gen_Subset
3.0,3600,rings,4.0,0.01238390092879257,Gen_Subset
3.0,3600,rings,5.0,0.09597523219814241,Gen_Subset
3.0,3600,rings,6.0,0.19814241486068113,Gen_Subset
3.0,3600,rings,7.0,0.17027863777089783,Gen_Subset
3.0,3600,rings,8.0,0.09597523219814241,Gen_Subset
3.0,3600,rings,9.0,0.15170278637770898,Gen_Subset
3.0,3600,rings,10.0,0.2755417956656347,Gen_Subset
3.0,3600,coordination,0.0,0.0,Gen_Subset
3.0,3600,coordination,1.0,0.0,Gen_Subset
3.0,3600,coordination,2.0,0.0,Gen_Subset
3.0,3600,coordination,3.0,0.285,Gen_Subset
3.0,3600,coordination,4.0,0.66,Gen_Subset
3.0,3600,coordination,5.0,0.055,Gen_Subset
3.0,3700,rings,4.0,0.0,Gen_Subset
3.0,3700,rings,5.0,0.06622516556291391,Gen_Subset
3.0,3700,rings,6.0,0.2947019867549669,Gen_Subset
3.0,3700,rings,7.0,0.2119205298013245,Gen_Subset
3.0,3700,rings,8.0,0.08278145695364239,Gen_Subset
3.0,3700,rings,9.0,0.13245033112582782,Gen_Subset
3.0,3700,rings,10.0,0.2119205298013245,Gen_Subset
3.0,3700,coordination,0.0,0.0,Gen_Subset
3.0,3700,coordination,1.0,0.0,Gen_Subset
3.0,3700,coordination,2.0,0.005,Gen_Subset
3.0,3700,coordination,3.0,0.285,Gen_Subset
3.0,3700,coordination,4.0,0.665,Gen_Subset
3.0,3700,coordination,5.0,0.045,Gen_Subset
3.0,3800,rings,4.0,0.003215434083601286,Gen_Subset
3.0,3800,rings,5.0,0.0932475884244373,Gen_Subset
3.0,3800,rings,6.0,0.26366559485530544,Gen_Subset
3.0,3800,rings,7.0,0.18971061093247588,Gen_Subset
3.0,3800,rings,8.0,0.07717041800643087,Gen_Subset
3.0,3800,rings,9.0,0.09003215434083602,Gen_Subset
3.0,3800,rings,10.0,0.2829581993569132,Gen_Subset
3.0,3800,coordination,0.0,0.0,Gen_Subset
3.0,3800,coordination,1.0,0.0,Gen_Subset
3.0,3800,coordination,2.0,0.0,Gen_Subset
3.0,3800,coordination,3.0,0.295,Gen_Subset
3.0,3800,coordination,4.0,0.64,Gen_Subset
3.0,3800,coordination,5.0,0.065,Gen_Subset
3.0,3900,rings,4.0,0.002881844380403458,Gen_Subset
3.0,3900,rings,5.0,0.09510086455331412,Gen_Subset
3.0,3900,rings,6.0,0.3025936599423631,Gen_Subset
3.0,3900,rings,7.0,0.1873198847262248,Gen_Subset
3.0,3900,rings,8.0,0.04610951008645533,Gen_Subset
3.0,3900,rings,9.0,0.07492795389048991,Gen_Subset
3.0,3900,rings,10.0,0.2910662824207493,Gen_Subset
3.0,3900,coordination,0.0,0.0,Gen_Subset
3.0,3900,coordination,1.0,0.0,Gen_Subset
3.0,3900,coordination,2.0,0.0,Gen_Subset
3.0,3900,coordination,3.0,0.25,Gen_Subset
3.0,3900,coordination,4.0,0.71,Gen_Subset
3.0,3900,coordination,5.0,0.04,Gen_Subset
3.0,4000,rings,4.0,0.0,Gen_Subset
3.0,4000,rings,5.0,0.08306709265175719,Gen_Subset
3.0,4000,rings,6.0,0.28115015974440893,Gen_Subset
3.0,4000,rings,7.0,0.23322683706070288,Gen_Subset
3.0,4000,rings,8.0,0.05750798722044728,Gen_Subset
3.0,4000,rings,9.0,0.07987220447284345,Gen_Subset
3.0,4000,rings,10.0,0.26517571884984026,Gen_Subset
3.0,4000,coordination,0.0,0.0,Gen_Subset
3.0,4000,coordination,1.0,0.0,Gen_Subset
3.0,4000,coordination,2.0,0.0,Gen_Subset
3.0,4000,coordination,3.0,0.29,Gen_Subset
3.0,4000,coordination,4.0,0.67,Gen_Subset
3.0,4000,coordination,5.0,0.04,Gen_Subset
3.1,2000,rings,4.0,0.0030581039755351682,Gen_Subset
3.1,2000,rings,5.0,0.09174311926605505,Gen_Subset
3.1,2000,rings,6.0,0.23547400611620795,Gen_Subset
3.1,2000,rings,7.0,0.1437308868501529,Gen_Subset
3.1,2000,rings,8.0,0.11009174311926606,Gen_Subset
3.1,2000,rings,9.0,0.12232415902140673,Gen_Subset
3.1,2000,rings,10.0,0.29357798165137616,Gen_Subset
3.1,2000,coordination,0.0,0.0,Gen_Subset
3.1,2000,coordination,1.0,0.0,Gen_Subset
3.1,2000,coordination,2.0,0.0,Gen_Subset
3.1,2000,coordination,3.0,0.235,Gen_Subset
3.1,2000,coordination,4.0,0.68,Gen_Subset
3.1,2000,coordination,5.0,0.085,Gen_Subset
3.1,2100,rings,4.0,0.011527377521613832,Gen_Subset
3.1,2100,rings,5.0,0.11527377521613832,Gen_Subset
3.1,2100,rings,6.0,0.2478386167146974,Gen_Subset
3.1,2100,rings,7.0,0.16714697406340057,Gen_Subset
3.1,2100,rings,8.0,0.07204610951008646,Gen_Subset
3.1,2100,rings,9.0,0.14121037463976946,Gen_Subset
3.1,2100,rings,10.0,0.24495677233429394,Gen_Subset
3.1,2100,coordination,0.0,0.0,Gen_Subset
3.1,2100,coordination,1.0,0.0,Gen_Subset
3.1,2100,coordination,2.0,0.005,Gen_Subset
3.1,2100,coordination,3.0,0.165,Gen_Subset
3.1,2100,coordination,4.0,0.73,Gen_Subset
3.1,2100,coordination,5.0,0.095,Gen_Subset
3.1,2100,coordination,6.0,0.005,Gen_Subset
3.1,2200,rings,4.0,0.005747126436781609,Gen_Subset
3.1,2200,rings,5.0,0.07471264367816093,Gen_Subset
3.1,2200,rings,6.0,0.25862068965517243,Gen_Subset
3.1,2200,rings,7.0,0.1724137931034483,Gen_Subset
3.1,2200,rings,8.0,0.07471264367816093,Gen_Subset
3.1,2200,rings,9.0,0.16379310344827586,Gen_Subset
3.1,2200,rings,10.0,0.25,Gen_Subset
3.1,2200,coordination,0.0,0.0,Gen_Subset
3.1,2200,coordination,1.0,0.0,Gen_Subset
3.1,2200,coordination,2.0,0.0,Gen_Subset
3.1,2200,coordination,3.0,0.2,Gen_Subset
3.1,2200,coordination,4.0,0.71,Gen_Subset
3.1,2200,coordination,5.0,0.09,Gen_Subset
3.1,2300,rings,4.0,0.0,Gen_Subset
3.1,2300,rings,5.0,0.09863013698630137,Gen_Subset
3.1,2300,rings,6.0,0.16712328767123288,Gen_Subset
3.1,2300,rings,7.0,0.1917808219178082,Gen_Subset
3.1,2300,rings,8.0,0.13150684931506848,Gen_Subset
3.1,2300,rings,9.0,0.11232876712328767,Gen_Subset
3.1,2300,rings,10.0,0.29863013698630136,Gen_Subset
3.1,2300,coordination,0.0,0.0,Gen_Subset
3.1,2300,coordination,1.0,0.0,Gen_Subset
3.1,2300,coordination,2.0,0.0,Gen_Subset
3.1,2300,coordination,3.0,0.205,Gen_Subset
3.1,2300,coordination,4.0,0.725,Gen_Subset
3.1,2300,coordination,5.0,0.065,Gen_Subset
3.1,2300,coordination,6.0,0.005,Gen_Subset
3.1,2400,rings,4.0,0.0,Gen_Subset
3.1,2400,rings,5.0,0.06976744186046512,Gen_Subset
3.1,2400,rings,6.0,0.22591362126245848,Gen_Subset
3.1,2400,rings,7.0,0.19269102990033224,Gen_Subset
3.1,2400,rings,8.0,0.10631229235880399,Gen_Subset
3.1,2400,rings,9.0,0.18604651162790697,Gen_Subset
3.1,2400,rings,10.0,0.21926910299003322,Gen_Subset
3.1,2400,coordination,0.0,0.0,Gen_Subset
3.1,2400,coordination,1.0,0.0,Gen_Subset
3.1,2400,coordination,2.0,0.0,Gen_Subset
3.1,2400,coordination,3.0,0.205,Gen_Subset
3.1,2400,coordination,4.0,0.72,Gen_Subset
3.1,2400,coordination,5.0,0.075,Gen_Subset
3.1,2500,rings,4.0,0.0028089887640449437,Gen_Subset
3.1,2500,rings,5.0,0.09831460674157304,Gen_Subset
3.1,2500,rings,6.0,0.25842696629213485,Gen_Subset
3.1,2500,rings,7.0,0.17696629213483145,Gen_Subset
3.1,2500,rings,8.0,0.07865168539325842,Gen_Subset
3.1,2500,rings,9.0,0.12359550561797752,Gen_Subset
3.1,2500,rings,10.0,0.2612359550561798,Gen_Subset
3.1,2500,coordination,0.0,0.0,Gen_Subset
3.1,2500,coordination,1.0,0.0,Gen_Subset
3.1,2500,coordination,2.0,0.0,Gen_Subset
3.1,2500,coordination,3.0,0.15,Gen_Subset
3.1,2500,coordination,4.0,0.76,Gen_Subset
3.1,2500,coordination,5.0,0.09,Gen_Subset
3.1,2600,rings,4.0,0.0,Gen_Subset
3.1,2600,rings,5.0,0.1023391812865497,Gen_Subset
3.1,2600,rings,6.0,0.25146198830409355,Gen_Subset
3.1,2600,rings,7.0,0.15204678362573099,Gen_Subset
3.1,2600,rings,8.0,0.0847953216374269,Gen_Subset
3.1,2600,rings,9.0,0.16374269005847952,Gen_Subset
3.1,2600,rings,10.0,0.24561403508771928,Gen_Subset
3.1,2600,coordination,0.0,0.0,Gen_Subset
3.1,2600,coordination,1.0,0.0,Gen_Subset
3.1,2600,coordination,2.0,0.0,Gen_Subset
3.1,2600,coordination,3.0,0.21,Gen_Subset
3.1,2600,coordination,4.0,0.71,Gen_Subset
3.1,2600,coordination,5.0,0.08,Gen_Subset
3.1,2700,rings,4.0,0.006711409395973154,Gen_Subset
3.1,2700,rings,5.0,0.08389261744966443,Gen_Subset
3.1,2700,rings,6.0,0.18791946308724833,Gen_Subset
3.1,2700,rings,7.0,0.20134228187919462,Gen_Subset
3.1,2700,rings,8.0,0.1174496644295302,Gen_Subset
3.1,2700,rings,9.0,0.1174496644295302,Gen_Subset
