density,temperature,type,x,y
3.3,2100,adf,90.89999999999999,0.0033444816053511705
3.3,2100,adf,92.7,0.008361204013377926
3.3,2100,adf,94.5,0.01839464882943144
3.3,2100,adf,96.3,0.016722408026755852
3.3,2100,adf,98.1,0.03260869565217391
3.3,2100,adf,99.89999999999999,0.04598662207357859
3.3,2100,adf,101.69999999999999,0.048494983277591976
3.3,2100,adf,103.5,0.06270903010033445
3.3,2100,adf,105.3,0.06521739130434782
3.3,2100,adf,107.1,0.061036789297658864
3.3,2100,adf,108.89999999999999,0.06438127090301003
3.3,2100,adf,110.69999999999999,0.056856187290969896
3.3,2100,adf,112.5,0.05936454849498328
3.3,2100,adf,114.3,0.0451505016722408
3.3,2100,adf,116.1,0.0451505016722408
3.3,2100,adf,117.89999999999999,0.052675585284280936
3.3,2100,adf,119.69999999999999,0.03260869565217391
3.3,2100,adf,121.5,0.028428093645484948
3.3,2100,adf,123.3,0.03260869565217391
3.3,2100,adf,125.1,0.016722408026755852
3.3,2100,adf,126.89999999999999,0.020066889632107024
3.3,2100,adf,128.7,0.014214046822742474
3.3,2100,adf,130.5,0.008361204013377926
3.3,2100,adf,132.29999999999998,0.013377926421404682
3.3,2100,adf,134.1,0.01254180602006689
3.3,2100,adf,135.9,0.008361204013377926
3.3,2100,adf,137.7,0.008361204013377926
3.3,2100,adf,139.5,0.004180602006688963
3.3,2100,adf,141.29999999999998,0.002508361204013378
3.3,2100,adf,143.1,0.0033444816053511705
3.3,2100,adf,144.9,0.005852842809364548
3.3,2100,adf,146.7,0.005016722408026756
3.3,2100,adf,148.5,0.002508361204013378
3.3,2100,adf,150.29999999999998,0.0033444816053511705
3.3,2100,adf,152.1,0.0008361204013377926
3.3,2100,adf,153.89999999999998,0.0016722408026755853
3.3,2100,adf,155.7,0.0033444816053511705
3.3,2100,adf,157.5,0.0
3.3,2100,adf,159.29999999999998,0.0
3.3,2100,adf,161.1,0.0
3.3,2100,adf,162.89999999999998,0.0
3.3,2100,adf,164.7,0.0
3.3,2100,adf,166.5,0.0
3.3,2100,adf,168.29999999999998,0.0
3.3,2100,adf,170.1,0.0
3.3,2100,adf,171.89999999999998,0.0016722408026755853
3.3,2100,adf,173.7,0.0
3.3,2100,adf,175.5,0.0
3.3,2100,adf,177.29999999999998,0.0
3.3,2100,adf,179.1,0.0
3.3,2100,rings,4.0,0.0044742729306487695
3.3,2100,rings,5.0,0.10514541387024609
3.3,2100,rings,6.0,0.24608501118568232
3.3,2100,rings,7.0,0.174496644295302
3.3,2100,rings,8.0,0.06935123042505593
3.3,2100,rings,9.0,0.12304250559284116
3.3,2100,rings,10.0,0.27740492170022374
3.3,2100,coordination,0.0,0.0
3.3,2100,coordination,1.0,0.0
3.3,2100,coordination,2.0,0.0
3.3,2100,coordination,3.0,0.1
3.3,2100,coordination,4.0,0.83
3.3,2100,coordination,5.0,0.07
3.3,2200,rdf,0.04,0.0
3.3,2200,rdf,0.12,0.0
3.3,2200,rdf,0.2,0.0
3.3,2200,rdf,0.27999999999999997,0.0
3.3,2200,rdf,0.36,0.0
3.3,2200,rdf,0.44,0.0
3.3,2200,rdf,0.52,0.0
3.3,2200,rdf,0.6000000000000001,0.0
3.3,2200,rdf,0.68,0.0
3.3,2200,rdf,0.76,0.0
3.3,2200,rdf,0.8400000000000001,0.0
3.3,2200,rdf,0.92,0.0
3.3,2200,rdf,1.0,0.0
3.3,2200,rdf,1.08,0.0
3.3,2200,rdf,1.1600000000000001,0.0
3.3,2200,rdf,1.24,0.0
3.3,2200,rdf,1.32,0.27594576910253954
3.3,2200,rdf,1.4000000000000001,0.9506091531637689
3.3,2200,rdf,1.48,2.8537682703389176
3.3,2200,rdf,1.56,4.174042525996384
3.3,2200,rdf,1.6400000000000001,1.6984560562167783
3.3,2200,rdf,1.72,0.2234971725779131
3.3,2200,rdf,1.8,0.03710462365977199
3.3,2200,rdf,1.8800000000000001,0.0
3.3,2200,rdf,1.96,0.0
3.3,2200,rdf,2.04,0.014444367847051186
3.3,2200,rdf,2.12,0.04012476744603256
3.3,2200,rdf,2.2,0.18629987882060492
3.3,2200,rdf,2.2800000000000002,0.45098789705140585
3.3,2200,rdf,2.36,1.154868976885048
3.3,2200,rdf,2.44,2.069902236570172
3.3,2200,rdf,2.52,2.4422869031763503
3.3,2200,rdf,2.6,2.0631060610118226
3.3,2200,rdf,2.68,1.5986230112542295
3.3,2200,rdf,2.7600000000000002,1.420490927058928
3.3,2200,rdf,2.8400000000000003,1.0807298180617668
3.3,2200,rdf,2.92,0.8672149825770338
3.3,2200,rdf,3.0,0.9685326954471535
3.3,2200,rdf,3.08,0.8618418680155544
3.3,2200,rdf,3.16,0.8067184071194154
3.3,2200,rdf,3.24,0.7158342224547031
3.3,2200,rdf,3.3200000000000003,0.5999430585747347
3.3,2200,rdf,3.4,0.7280558467878867
3.3,2200,rdf,3.48,0.8091415804376062
3.3,2200,rdf,3.56,0.7969031409682316
3.3,2200,rdf,3.64,0.9936613436872799
3.3,2200,rdf,3.72,1.2337587658648845
3.3,2200,rdf,3.8000000000000003,1.1781965064996165
3.3,2200,rdf,3.88,1.1580670092366567
3.3,2200,rdf,3.96,0.9622393387387884
3.3,2200,rdf,4.04,0.8803097423910127
3.3,2200,rdf,4.12,0.8393726172796838
3.3,2200,rdf,4.2,0.9201668461471956
3.3,2200,rdf,4.28,1.0633086736868929
3.3,2200,rdf,4.36,0.9677223960157861
3.3,2200,rdf,4.44,0.9636601977699991
3.3,2200,rdf,4.5200000000000005,0.9887024246616425
3.3,2200,rdf,4.6000000000000005,1.0057526394835425
3.3,2200,rdf,4.68,1.026558845274105
3.3,2200,rdf,4.76,1.06928985527234
3.3,2200,rdf,4.84,1.0573314095140602
3.3,2200,rdf,4.92,1.2144611136364543
3.3,2200,rdf,5.0,1.1422439451368274
